GPU available:  True
GPU available:  True
cuda
sim_read_traces_train_20k_pure
sim_read_traces_val_pure
sliced_traces
sliced_traces_whole
(20000, 5000)
(100, 5000)
(20402, 5000)
Creating datasets...
20086
Start training...
Epoch [1/100], Train Loss: 0.314259, Validation Loss: 0.274523, lr = 0.001, duration = 6.5203
Epoch [59/100], Train Loss: 0.069407, Validation Loss: 0.085041, lr = 0.001, duration = 5.9782
Epoch [60/100], Train Loss: 0.070295, Validation Loss: 0.084665, lr = 0.001, duration = 5.9024
Epoch [61/100], Train Loss: 0.070760, Validation Loss: 0.067770, lr = 0.001, duration = 5.8242
Epoch [62/100], Train Loss: 0.070377, Validation Loss: 0.064769, lr = 0.001, duration = 5.9377
Epoch [63/100], Train Loss: 0.068826, Validation Loss: 0.090882, lr = 0.001, duration = 5.8548
Epoch [64/100], Train Loss: 0.070379, Validation Loss: 0.082529, lr = 0.001, duration = 5.9710
Epoch [65/100], Train Loss: 0.073146, Validation Loss: 0.057209, lr = 0.001, duration = 5.9213
Epoch [66/100], Train Loss: 0.070386, Validation Loss: 0.055680, lr = 0.001, duration = 5.9148
Epoch [67/100], Train Loss: 0.071333, Validation Loss: 0.070034, lr = 0.001, duration = 5.9719
Epoch [68/100], Train Loss: 0.071220, Validation Loss: 0.077573, lr = 0.001, duration = 5.9030
Epoch [69/100], Train Loss: 0.069330, Validation Loss: 0.072067, lr = 0.001, duration = 5.8892
Epoch [70/100], Train Loss: 0.069857, Validation Loss: 0.080298, lr = 0.001, duration = 5.8475
Epoch [71/100], Train Loss: 0.070933, Validation Loss: 0.060190, lr = 0.001, duration = 5.9174
Epoch [72/100], Train Loss: 0.068831, Validation Loss: 0.110099, lr = 0.001, duration = 5.7603
Epoch [73/100], Train Loss: 0.070509, Validation Loss: 0.075266, lr = 0.001, duration = 5.9193
Epoch [74/100], Train Loss: 0.071026, Validation Loss: 0.081406, lr = 0.001, duration = 5.9717
Epoch [75/100], Train Loss: 0.070293, Validation Loss: 0.061119, lr = 0.001, duration = 5.8914
Epoch [76/100], Train Loss: 0.069837, Validation Loss: 0.061006, lr = 0.001, duration = 6.0345
Epoch [77/100], Train Loss: 0.070625, Validation Loss: 0.078640, lr = 0.001, duration = 6.0092
Epoch [78/100], Train Loss: 0.071423, Validation Loss: 0.066863, lr = 0.001, duration = 5.8673
Epoch [79/100], Train Loss: 0.069352, Validation Loss: 0.075041, lr = 0.001, duration = 5.9249
Epoch [80/100], Train Loss: 0.070094, Validation Loss: 0.080606, lr = 0.001, duration = 5.9017
Epoch [81/100], Train Loss: 0.071028, Validation Loss: 0.052439, lr = 0.001, duration = 5.9926
Epoch [82/100], Train Loss: 0.070447, Validation Loss: 0.067819, lr = 0.001, duration = 5.8519
Epoch [83/100], Train Loss: 0.068601, Validation Loss: 0.077956, lr = 0.001, duration = 6.0110
Epoch [84/100], Train Loss: 0.070487, Validation Loss: 0.079200, lr = 0.001, duration = 5.9907
Epoch [85/100], Train Loss: 0.069198, Validation Loss: 0.064526, lr = 0.001, duration = 5.9877
Epoch [86/100], Train Loss: 0.066104, Validation Loss: 0.093768, lr = 0.001, duration = 6.0043
Epoch [87/100], Train Loss: 0.068504, Validation Loss: 0.066945, lr = 0.001, duration = 5.9714
Epoch [88/100], Train Loss: 0.068907, Validation Loss: 0.073393, lr = 0.001, duration = 5.9347
Epoch [89/100], Train Loss: 0.069892, Validation Loss: 0.076193, lr = 0.001, duration = 5.9070
Epoch [90/100], Train Loss: 0.068674, Validation Loss: 0.068605, lr = 0.001, duration = 5.9081
Epoch [91/100], Train Loss: 0.071149, Validation Loss: 0.050510, lr = 0.001, duration = 5.9532
Epoch [92/100], Train Loss: 0.069269, Validation Loss: 0.057292, lr = 0.001, duration = 5.9045
Epoch [93/100], Train Loss: 0.068072, Validation Loss: 0.064212, lr = 0.001, duration = 5.9315
Epoch [94/100], Train Loss: 0.070427, Validation Loss: 0.090217, lr = 0.001, duration = 5.9245
Epoch [95/100], Train Loss: 0.069039, Validation Loss: 0.065996, lr = 0.001, duration = 5.9881
Epoch [96/100], Train Loss: 0.070215, Validation Loss: 0.062057, lr = 0.001, duration = 5.9378
Epoch [97/100], Train Loss: 0.067750, Validation Loss: 0.080321, lr = 0.001, duration = 5.9647
Epoch [98/100], Train Loss: 0.069661, Validation Loss: 0.038263, lr = 0.001, duration = 6.0288
Epoch [99/100], Train Loss: 0.069678, Validation Loss: 0.050209, lr = 0.001, duration = 5.9190
Epoch [100/100], Train Loss: 0.067767, Validation Loss: 0.054405, lr = 0.001, duration = 5.8401

Finished Training in 592.8

Figures saved
Figures saved
Saving model parameters...
done
