GPU available:  True
cuda
(100, 8192)
(100, 8192)
20086
noise sigs:  [0.01   0.2575 0.505  0.7525 1.    ]
Noise Sigma:  0.01
Creating datasets...
Start training...
Epoch [1/250], Train Loss: 0.6933, Validation Loss: 0.6907
Epoch [78/250], Train Loss: 0.0019, Validation Loss: 0.0020
Epoch [79/250], Train Loss: 0.0019, Validation Loss: 0.0019
Epoch [80/250], Train Loss: 0.0018, Validation Loss: 0.0019
Epoch [81/250], Train Loss: 0.0017, Validation Loss: 0.0018
Epoch [82/250], Train Loss: 0.0017, Validation Loss: 0.0018
Epoch [83/250], Train Loss: 0.0017, Validation Loss: 0.0018
Epoch [84/250], Train Loss: 0.0016, Validation Loss: 0.0019
Epoch [85/250], Train Loss: 0.0017, Validation Loss: 0.0019
Epoch [86/250], Train Loss: 0.0017, Validation Loss: 0.0019
Epoch [87/250], Train Loss: 0.0017, Validation Loss: 0.0018
Epoch [88/250], Train Loss: 0.0017, Validation Loss: 0.0017
Epoch [89/250], Train Loss: 0.0015, Validation Loss: 0.0016
Epoch [90/250], Train Loss: 0.0016, Validation Loss: 0.0019
Epoch [91/250], Train Loss: 0.0017, Validation Loss: 0.0017
Epoch [92/250], Train Loss: 0.0016, Validation Loss: 0.0016
Epoch [93/250], Train Loss: 0.0014, Validation Loss: 0.0015
Epoch [94/250], Train Loss: 0.0015, Validation Loss: 0.0015
Epoch [95/250], Train Loss: 0.0014, Validation Loss: 0.0014
Epoch [96/250], Train Loss: 0.0013, Validation Loss: 0.0014
Epoch [97/250], Train Loss: 0.0013, Validation Loss: 0.0014
Epoch [98/250], Train Loss: 0.0012, Validation Loss: 0.0014
Epoch [99/250], Train Loss: 0.0012, Validation Loss: 0.0015
Epoch [100/250], Train Loss: 0.0013, Validation Loss: 0.0014
Epoch [101/250], Train Loss: 0.0012, Validation Loss: 0.0013
Epoch [102/250], Train Loss: 0.0012, Validation Loss: 0.0013
Epoch [103/250], Train Loss: 0.0012, Validation Loss: 0.0013
Epoch [104/250], Train Loss: 0.0012, Validation Loss: 0.0012
Epoch [105/250], Train Loss: 0.0011, Validation Loss: 0.0012
Epoch [106/250], Train Loss: 0.0011, Validation Loss: 0.0012
Epoch [107/250], Train Loss: 0.0011, Validation Loss: 0.0012
Epoch [108/250], Train Loss: 0.0010, Validation Loss: 0.0011
Epoch [109/250], Train Loss: 0.0010, Validation Loss: 0.0013
Epoch [110/250], Train Loss: 0.0011, Validation Loss: 0.0013
Epoch [111/250], Train Loss: 0.0013, Validation Loss: 0.0013
Epoch [112/250], Train Loss: 0.0011, Validation Loss: 0.0012
Epoch [113/250], Train Loss: 0.0011, Validation Loss: 0.0012
Epoch [114/250], Train Loss: 0.0010, Validation Loss: 0.0011
Epoch [115/250], Train Loss: 0.0010, Validation Loss: 0.0011
Epoch [116/250], Train Loss: 0.0010, Validation Loss: 0.0011
Epoch [117/250], Train Loss: 0.0010, Validation Loss: 0.0012
Epoch [118/250], Train Loss: 0.0010, Validation Loss: 0.0010
Epoch [119/250], Train Loss: 0.0009, Validation Loss: 0.0010
Epoch [120/250], Train Loss: 0.0009, Validation Loss: 0.0011
Epoch [121/250], Train Loss: 0.0009, Validation Loss: 0.0010
Epoch [122/250], Train Loss: 0.0009, Validation Loss: 0.0011
Epoch [123/250], Train Loss: 0.0009, Validation Loss: 0.0010
Epoch [124/250], Train Loss: 0.0009, Validation Loss: 0.0010
Epoch [125/250], Train Loss: 0.0008, Validation Loss: 0.0010
Epoch [126/250], Train Loss: 0.0009, Validation Loss: 0.0009
Epoch [127/250], Train Loss: 0.0009, Validation Loss: 0.0009
Epoch [128/250], Train Loss: 0.0008, Validation Loss: 0.0009
Epoch [129/250], Train Loss: 0.0008, Validation Loss: 0.0009
Epoch [130/250], Train Loss: 0.0008, Validation Loss: 0.0009
Epoch [131/250], Train Loss: 0.0008, Validation Loss: 0.0009
Epoch [132/250], Train Loss: 0.0008, Validation Loss: 0.0009
Epoch [133/250], Train Loss: 0.0008, Validation Loss: 0.0009
Epoch [134/250], Train Loss: 0.0008, Validation Loss: 0.0010
Epoch [135/250], Train Loss: 0.0008, Validation Loss: 0.0009
Epoch [136/250], Train Loss: 0.0007, Validation Loss: 0.0009
Epoch [137/250], Train Loss: 0.0007, Validation Loss: 0.0008
Epoch [138/250], Train Loss: 0.0007, Validation Loss: 0.0009
Epoch [139/250], Train Loss: 0.0007, Validation Loss: 0.0009
Epoch [140/250], Train Loss: 0.0007, Validation Loss: 0.0009
Epoch [141/250], Train Loss: 0.0007, Validation Loss: 0.0009
Epoch [142/250], Train Loss: 0.0007, Validation Loss: 0.0009
Epoch [143/250], Train Loss: 0.0007, Validation Loss: 0.0009
Epoch [144/250], Train Loss: 0.0007, Validation Loss: 0.0008
Epoch [145/250], Train Loss: 0.0007, Validation Loss: 0.0008
Epoch [146/250], Train Loss: 0.0007, Validation Loss: 0.0008
Epoch [147/250], Train Loss: 0.0007, Validation Loss: 0.0008
Epoch [148/250], Train Loss: 0.0007, Validation Loss: 0.0008
Epoch [149/250], Train Loss: 0.0007, Validation Loss: 0.0008
Epoch [150/250], Train Loss: 0.0007, Validation Loss: 0.0007
Epoch [151/250], Train Loss: 0.0007, Validation Loss: 0.0008
Epoch [152/250], Train Loss: 0.0006, Validation Loss: 0.0008
Epoch [153/250], Train Loss: 0.0006, Validation Loss: 0.0008
Epoch [154/250], Train Loss: 0.0006, Validation Loss: 0.0008
Epoch [155/250], Train Loss: 0.0006, Validation Loss: 0.0008
Epoch [156/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [157/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [158/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [159/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [160/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [161/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [162/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [163/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [164/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [165/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [166/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [167/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [168/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [169/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [170/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [171/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [172/250], Train Loss: 0.0005, Validation Loss: 0.0007
Epoch [173/250], Train Loss: 0.0006, Validation Loss: 0.0007
Epoch [174/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [175/250], Train Loss: 0.0005, Validation Loss: 0.0007
Epoch [176/250], Train Loss: 0.0005, Validation Loss: 0.0007
Epoch [177/250], Train Loss: 0.0005, Validation Loss: 0.0007
Epoch [178/250], Train Loss: 0.0005, Validation Loss: 0.0007
Epoch [179/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [180/250], Train Loss: 0.0005, Validation Loss: 0.0007
Epoch [181/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [182/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [183/250], Train Loss: 0.0005, Validation Loss: 0.0007
Epoch [184/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [185/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [186/250], Train Loss: 0.0005, Validation Loss: 0.0007
Epoch [187/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [188/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [189/250], Train Loss: 0.0005, Validation Loss: 0.0007
Epoch [190/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [191/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [192/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [193/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [194/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [195/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [196/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [197/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [198/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [199/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [200/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [201/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [202/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [203/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [204/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [205/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [206/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [207/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [208/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [209/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [210/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [211/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [212/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [213/250], Train Loss: 0.0005, Validation Loss: 0.0006
Epoch [214/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [215/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [216/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [217/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [218/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [219/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [220/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [221/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [222/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [223/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [224/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [225/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [226/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [227/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [228/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [229/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [230/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [231/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [232/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [233/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [234/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [235/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [236/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [237/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [238/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [239/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [240/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [241/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [242/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [243/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [244/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [245/250], Train Loss: 0.0004, Validation Loss: 0.0006
Epoch [246/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [247/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [248/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [249/250], Train Loss: 0.0004, Validation Loss: 0.0005
Epoch [250/250], Train Loss: 0.0004, Validation Loss: 0.0005

Finished Training in 78.7

Noise Sigma:  0.2575
Creating datasets...
Start training...
Epoch [1/250], Train Loss: 0.0298, Validation Loss: 0.0377
Epoch [2/250], Train Loss: 0.0277, Validation Loss: 0.0297
Epoch [3/250], Train Loss: 0.0175, Validation Loss: 0.0201
Epoch [4/250], Train Loss: 0.0175, Validation Loss: 0.0155
Epoch [5/250], Train Loss: 0.0133, Validation Loss: 0.0174
Epoch [6/250], Train Loss: 0.0126, Validation Loss: 0.0120
Epoch [7/250], Train Loss: 0.0111, Validation Loss: 0.0139
Epoch [8/250], Train Loss: 0.0112, Validation Loss: 0.0129
Epoch [9/250], Train Loss: 0.0106, Validation Loss: 0.0122
Epoch [10/250], Train Loss: 0.0087, Validation Loss: 0.0118
Epoch [11/250], Train Loss: 0.0088, Validation Loss: 0.0103
Epoch [12/250], Train Loss: 0.0083, Validation Loss: 0.0087
Epoch [13/250], Train Loss: 0.0088, Validation Loss: 0.0118
Epoch [14/250], Train Loss: 0.0076, Validation Loss: 0.0111
Epoch [15/250], Train Loss: 0.0078, Validation Loss: 0.0093
Epoch [16/250], Train Loss: 0.0071, Validation Loss: 0.0089
Epoch [17/250], Train Loss: 0.0058, Validation Loss: 0.0095
Epoch [18/250], Train Loss: 0.0064, Validation Loss: 0.0072
Epoch [19/250], Train Loss: 0.0073, Validation Loss: 0.0074
Epoch [20/250], Train Loss: 0.0045, Validation Loss: 0.0071
Epoch [21/250], Train Loss: 0.0069, Validation Loss: 0.0093
Epoch [22/250], Train Loss: 0.0062, Validation Loss: 0.0078
Epoch [23/250], Train Loss: 0.0058, Validation Loss: 0.0069
Epoch [24/250], Train Loss: 0.0062, Validation Loss: 0.0067
Epoch [25/250], Train Loss: 0.0062, Validation Loss: 0.0061
Epoch [26/250], Train Loss: 0.0059, Validation Loss: 0.0065
Epoch [27/250], Train Loss: 0.0057, Validation Loss: 0.0055
Epoch [28/250], Train Loss: 0.0060, Validation Loss: 0.0099
Epoch [29/250], Train Loss: 0.0077, Validation Loss: 0.0069
Epoch [30/250], Train Loss: 0.0044, Validation Loss: 0.0061
Epoch [31/250], Train Loss: 0.0055, Validation Loss: 0.0066
Epoch [32/250], Train Loss: 0.0049, Validation Loss: 0.0068
Epoch [33/250], Train Loss: 0.0037, Validation Loss: 0.0062
Epoch [34/250], Train Loss: 0.0040, Validation Loss: 0.0060
Epoch [35/250], Train Loss: 0.0039, Validation Loss: 0.0048
Epoch [36/250], Train Loss: 0.0041, Validation Loss: 0.0058
Epoch [37/250], Train Loss: 0.0037, Validation Loss: 0.0053
Epoch [38/250], Train Loss: 0.0037, Validation Loss: 0.0043
Epoch [39/250], Train Loss: 0.0042, Validation Loss: 0.0043
Epoch [40/250], Train Loss: 0.0055, Validation Loss: 0.0042
Epoch [41/250], Train Loss: 0.0050, Validation Loss: 0.0049
Epoch [42/250], Train Loss: 0.0047, Validation Loss: 0.0138
Epoch [43/250], Train Loss: 0.0075, Validation Loss: 0.0043
Epoch [44/250], Train Loss: 0.0037, Validation Loss: 0.0060
Epoch [45/250], Train Loss: 0.0049, Validation Loss: 0.0049
Epoch [46/250], Train Loss: 0.0030, Validation Loss: 0.0091
Epoch [47/250], Train Loss: 0.0039, Validation Loss: 0.0068
Epoch [48/250], Train Loss: 0.0039, Validation Loss: 0.0042
Epoch [49/250], Train Loss: 0.0031, Validation Loss: 0.0037
Epoch [50/250], Train Loss: 0.0042, Validation Loss: 0.0040
Epoch [51/250], Train Loss: 0.0030, Validation Loss: 0.0046
Epoch [52/250], Train Loss: 0.0031, Validation Loss: 0.0056
Epoch [53/250], Train Loss: 0.0021, Validation Loss: 0.0027
Epoch [54/250], Train Loss: 0.0025, Validation Loss: 0.0037
Epoch [55/250], Train Loss: 0.0024, Validation Loss: 0.0032
Epoch [56/250], Train Loss: 0.0026, Validation Loss: 0.0039
Epoch [57/250], Train Loss: 0.0022, Validation Loss: 0.0031
Epoch [58/250], Train Loss: 0.0020, Validation Loss: 0.0032
Epoch [59/250], Train Loss: 0.0026, Validation Loss: 0.0033
Epoch [60/250], Train Loss: 0.0031, Validation Loss: 0.0030
Epoch [61/250], Train Loss: 0.0021, Validation Loss: 0.0036
Epoch [62/250], Train Loss: 0.0026, Validation Loss: 0.0037
Epoch [63/250], Train Loss: 0.0022, Validation Loss: 0.0027
Epoch [64/250], Train Loss: 0.0024, Validation Loss: 0.0029
Epoch [65/250], Train Loss: 0.0026, Validation Loss: 0.0037
Epoch [66/250], Train Loss: 0.0026, Validation Loss: 0.0045
Epoch [67/250], Train Loss: 0.0026, Validation Loss: 0.0031
Epoch [68/250], Train Loss: 0.0019, Validation Loss: 0.0037
Epoch [69/250], Train Loss: 0.0021, Validation Loss: 0.0026
Epoch [70/250], Train Loss: 0.0015, Validation Loss: 0.0036
Epoch [71/250], Train Loss: 0.0022, Validation Loss: 0.0030
Epoch [72/250], Train Loss: 0.0016, Validation Loss: 0.0030
Epoch [73/250], Train Loss: 0.0015, Validation Loss: 0.0033
Epoch [74/250], Train Loss: 0.0023, Validation Loss: 0.0027
Epoch [75/250], Train Loss: 0.0021, Validation Loss: 0.0028
Epoch [76/250], Train Loss: 0.0032, Validation Loss: 0.0032
Epoch [77/250], Train Loss: 0.0019, Validation Loss: 0.0028
Epoch [78/250], Train Loss: 0.0016, Validation Loss: 0.0024
Epoch [79/250], Train Loss: 0.0014, Validation Loss: 0.0026
Epoch [80/250], Train Loss: 0.0015, Validation Loss: 0.0028
Epoch [81/250], Train Loss: 0.0017, Validation Loss: 0.0025
Epoch [82/250], Train Loss: 0.0015, Validation Loss: 0.0026
Epoch [83/250], Train Loss: 0.0014, Validation Loss: 0.0035
Epoch [84/250], Train Loss: 0.0016, Validation Loss: 0.0027
Epoch [85/250], Train Loss: 0.0020, Validation Loss: 0.0024
Epoch [86/250], Train Loss: 0.0024, Validation Loss: 0.0026
Epoch [87/250], Train Loss: 0.0040, Validation Loss: 0.0042
Epoch [88/250], Train Loss: 0.0022, Validation Loss: 0.0062
Epoch [89/250], Train Loss: 0.0056, Validation Loss: 0.0026
Epoch [90/250], Train Loss: 0.0024, Validation Loss: 0.0064
Epoch [91/250], Train Loss: 0.0037, Validation Loss: 0.0060
Epoch [92/250], Train Loss: 0.0029, Validation Loss: 0.0036
Epoch [93/250], Train Loss: 0.0040, Validation Loss: 0.0035
Epoch [94/250], Train Loss: 0.0018, Validation Loss: 0.0055
Epoch [95/250], Train Loss: 0.0051, Validation Loss: 0.0044
Epoch [96/250], Train Loss: 0.0022, Validation Loss: 0.0037
Epoch [97/250], Train Loss: 0.0020, Validation Loss: 0.0029
Epoch [98/250], Train Loss: 0.0021, Validation Loss: 0.0029
Epoch [99/250], Train Loss: 0.0021, Validation Loss: 0.0024
Epoch [100/250], Train Loss: 0.0019, Validation Loss: 0.0025
Epoch [101/250], Train Loss: 0.0016, Validation Loss: 0.0028
Epoch [102/250], Train Loss: 0.0015, Validation Loss: 0.0027
Epoch [103/250], Train Loss: 0.0015, Validation Loss: 0.0023
Epoch [104/250], Train Loss: 0.0019, Validation Loss: 0.0023
Epoch [105/250], Train Loss: 0.0016, Validation Loss: 0.0028
Epoch [106/250], Train Loss: 0.0022, Validation Loss: 0.0032
Epoch [107/250], Train Loss: 0.0015, Validation Loss: 0.0023
Epoch [108/250], Train Loss: 0.0016, Validation Loss: 0.0021
Epoch [109/250], Train Loss: 0.0018, Validation Loss: 0.0024
Epoch [110/250], Train Loss: 0.0013, Validation Loss: 0.0027
Epoch [111/250], Train Loss: 0.0016, Validation Loss: 0.0029
Epoch [112/250], Train Loss: 0.0016, Validation Loss: 0.0031
Epoch [113/250], Train Loss: 0.0018, Validation Loss: 0.0026
Epoch [114/250], Train Loss: 0.0016, Validation Loss: 0.0026
Epoch [115/250], Train Loss: 0.0014, Validation Loss: 0.0023
Epoch [116/250], Train Loss: 0.0015, Validation Loss: 0.0020
Epoch [117/250], Train Loss: 0.0015, Validation Loss: 0.0026
Epoch [118/250], Train Loss: 0.0013, Validation Loss: 0.0023
Epoch [119/250], Train Loss: 0.0015, Validation Loss: 0.0024
Epoch [120/250], Train Loss: 0.0013, Validation Loss: 0.0018
Epoch [121/250], Train Loss: 0.0020, Validation Loss: 0.0023
Epoch [122/250], Train Loss: 0.0014, Validation Loss: 0.0021
Epoch [123/250], Train Loss: 0.0015, Validation Loss: 0.0029
Epoch [124/250], Train Loss: 0.0015, Validation Loss: 0.0023
Epoch [125/250], Train Loss: 0.0013, Validation Loss: 0.0022
Epoch [126/250], Train Loss: 0.0014, Validation Loss: 0.0020
Epoch [127/250], Train Loss: 0.0013, Validation Loss: 0.0023
Epoch [128/250], Train Loss: 0.0011, Validation Loss: 0.0019
Epoch [129/250], Train Loss: 0.0014, Validation Loss: 0.0021
Epoch [130/250], Train Loss: 0.0014, Validation Loss: 0.0020
Epoch [131/250], Train Loss: 0.0014, Validation Loss: 0.0035
Epoch [132/250], Train Loss: 0.0015, Validation Loss: 0.0026
Epoch [133/250], Train Loss: 0.0015, Validation Loss: 0.0020
Epoch [134/250], Train Loss: 0.0012, Validation Loss: 0.0019
Epoch [135/250], Train Loss: 0.0012, Validation Loss: 0.0022
Epoch [136/250], Train Loss: 0.0014, Validation Loss: 0.0020
Epoch [137/250], Train Loss: 0.0010, Validation Loss: 0.0018
Epoch [138/250], Train Loss: 0.0011, Validation Loss: 0.0019
Epoch [139/250], Train Loss: 0.0011, Validation Loss: 0.0016
Epoch [140/250], Train Loss: 0.0012, Validation Loss: 0.0019
Epoch [141/250], Train Loss: 0.0014, Validation Loss: 0.0019
Epoch [142/250], Train Loss: 0.0013, Validation Loss: 0.0022
Epoch [143/250], Train Loss: 0.0010, Validation Loss: 0.0019
Epoch [144/250], Train Loss: 0.0009, Validation Loss: 0.0020
Epoch [145/250], Train Loss: 0.0014, Validation Loss: 0.0018
Epoch [146/250], Train Loss: 0.0011, Validation Loss: 0.0019
Epoch [147/250], Train Loss: 0.0011, Validation Loss: 0.0017
Epoch [148/250], Train Loss: 0.0013, Validation Loss: 0.0016
Epoch [149/250], Train Loss: 0.0012, Validation Loss: 0.0017
Epoch [150/250], Train Loss: 0.0010, Validation Loss: 0.0018
Epoch [151/250], Train Loss: 0.0012, Validation Loss: 0.0020
Epoch [152/250], Train Loss: 0.0012, Validation Loss: 0.0022
Epoch [153/250], Train Loss: 0.0011, Validation Loss: 0.0020
Epoch [154/250], Train Loss: 0.0011, Validation Loss: 0.0018
